,Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Accuracy_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Accuracy_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Accuracy_label_category_r2l,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Accuracy_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
0,2.0,3.0,42.0,1.0,1.0,1.0,4.0,1.0,1.0,0.9997393797237424,1.0,0.9998696728789259,7672.0,0.9987730061349692,0.9997643454695416,1.0,1.0,1.0,125.0,1.0,1.0,1.0,0.997080291970803,0.9985380116959064,685.0,0.9985401459854016,0.9997643454695416,0.9997643791233268,0.9997643176997408,0.9997641607752552,8486.0,0.9987728615446012,0.999767927773858,923.4744486808777,29.169615268707275,2.441943883895874,967.9812965393066
0,18.0,2.0,46.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8487.0,1.0,1.0,1101.7142224311826,29.069764852523804,1.9075007438659668,1143.2569010257719
0,9.0,5.0,43.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8487.0,1.0,1.0,1101.1655311584473,33.049487590789795,1.965474367141724,1149.7877724170685
0,5.0,2.0,26.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9997393797237424,1.0,0.9998696728789259,7672.0,0.9987730061349692,0.9997643454695416,1.0,0.992,0.9959839357429718,125.0,0.996,0.9998821727347708,1.0,0.998542274052478,0.9992706053975201,686.0,0.999271137026239,0.9998821727347708,0.9997643791233268,0.9997643176997408,0.9997640534524734,8486.0,0.9987728615446012,0.9997756894332104,901.4953248500824,28.38475823402405,2.7042765617370605,943.3478291034697
0,11.0,2.0,40.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,2529.686240911484,154.2120532989502,1.618920087814331,2689.7286777496342
0,6.0,3.0,29.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,883.4430022239685,35.50524234771728,1.842989206314087,934.3505947589874
0,19.0,4.0,52.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,1152.1325273513796,98.83913207054138,8.047013759613037,1293.1244575977325
0,2.0,4.0,42.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,915.0043590068816,27.95209789276123,2.31617283821106,957.7529406547546
0,1.0,5.0,42.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8487.0,1.0,1.0,917.6400742530824,24.55929398536682,1.8451504707336424,951.173262834549
0,19.0,5.0,44.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,1210.6057929992674,88.41300678253174,6.31089973449707,1335.813470363617
0,17.0,1.0,35.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,1140.9912302494051,26.4828622341156,1.1993160247802734,1174.4687712192535
0,13.0,3.0,41.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,1113.0942206382754,35.74477124214173,2.952998399734497,1161.686404466629
0,11.0,5.0,49.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,2053.921669960022,289.74606633186335,1.009307861328125,2349.867281675339
0,1.0,3.0,39.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,927.4202678203584,25.068018198013306,2.3654873371124268,964.2769505977632
0,15.0,2.0,47.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8487.0,1.0,1.0,1089.8683545589447,27.196205615997314,2.61963152885437,1131.1275498867035
0,19.0,1.0,44.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,1104.0744249820712,25.22377872467041,1.2512776851654053,1140.188627243042
0,20.0,4.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9996091205211728,1.0,0.999804522056428,7672.0,0.9981595092024541,0.9996465182043124,1.0,0.992,0.9959839357429718,125.0,0.996,0.9998821727347708,1.0,0.9970845481049564,0.9985401459854016,686.0,0.998542274052478,0.9997643454695416,0.9996466147346732,0.9996464765496113,0.999646102442938,8486.0,0.9981592923169018,0.9996596394352388,1223.1752827167509,129.54466652870178,4.652770280838013,1374.0010595321655
0,8.0,2.0,28.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,1161.1077425479891,17.770328044891354,1.2111716270446775,1184.7965877056122
0,4.0,2.0,44.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8485.0,1.0,1.0,889.0138704776764,26.555686950683594,2.13527512550354,924.6084859371184
0,15.0,3.0,48.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8487.0,1.0,1.0,1089.9724197387698,27.73114490509033,1.7543995380401611,1132.1229243278506
0,13.0,2.0,47.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8487.0,1.0,1.0,1111.95707321167,35.61254525184631,2.63547682762146,1159.717447757721
0,8.0,3.0,37.0,1.0,1.0,1.0,3.0,1.0,1.0,0.999869672878926,1.0,0.9999348321928968,7672.0,0.9993872549019608,0.9998821866163996,1.0,1.0,1.0,126.0,1.0,1.0,1.0,0.998542274052478,0.9992706053975201,686.0,0.999271137026239,0.9998821866163996,0.9998821880908588,0.9998821727347708,0.9998821336027576,8487.0,0.9993871827038816,0.9998839773465146,1132.369029521942,31.370949506759644,1.301738977432251,1173.0355162620544
0,10.0,3.0,46.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,2014.392978668213,335.7393636703491,1.7514235973358154,2359.2172026634216
0,6.0,5.0,45.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,1086.5156106948853,60.47440981864929,2.1900229454040527,1159.6038012504578
0,4.0,4.0,49.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,897.0319592952727,25.131460905075073,4.050743103027344,936.0723369121553
0,5.0,3.0,39.0,1.0,1.0,1.0,4.0,1.0,1.0,0.9997393797237424,1.0,0.9998696728789259,7672.0,0.9987730061349692,0.9997643454695416,1.0,1.0,1.0,126.0,1.0,1.0,1.0,0.997080291970803,0.9985380116959064,685.0,0.9985401459854016,0.9997643454695416,0.9997644068858904,0.9997643454695416,0.999764188563546,8487.0,0.9987730061349692,0.9997679551182936,891.2712714672089,28.615715503692627,3.2297616004943848,937.225189447403
0,7.0,2.0,46.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8487.0,1.0,1.0,1124.6472342014313,38.4132194519043,2.329208374023437,1175.5616798400881
0,8.0,1.0,44.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,1134.3904366493225,30.21009397506714,1.7685956954956057,1175.7983994483948
0,11.0,1.0,43.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8487.0,1.0,1.0,2061.582870721817,267.7245166301728,1.855858564376831,2337.9529411792755
0,14.0,2.0,34.0,1.0,1.0,1.0,3.0,1.0,1.0,0.999869672878926,1.0,0.9999348321928968,7672.0,0.9993865030674848,0.9998821727347708,1.0,1.0,1.0,125.0,1.0,1.0,1.0,0.998542274052478,0.9992706053975201,686.0,0.999271137026239,0.9998821727347708,0.999882174207768,0.9998821588498704,0.9998821197132456,8486.0,0.9993864307723004,0.9998839500020286,1119.3848557472231,30.14483141899109,1.2643251419067385,1157.2239027023315
0,16.0,1.0,42.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8485.0,1.0,1.0,1075.4922394752502,27.01981830596924,2.55851411819458,1118.366632938385
0,18.0,3.0,50.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,1097.1309566497805,36.20746898651122,1.7364852428436282,1146.1199085712433
0,5.0,1.0,50.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8487.0,1.0,1.0,892.2176849842073,24.909973859786987,2.9822118282318115,929.235213279724
0,16.0,2.0,45.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,1093.2988965511322,23.91822862625122,0.8141613006591797,1125.7392971515656
0,15.0,5.0,50.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8488.0,1.0,1.0,1105.2439150810244,24.59284210205078,1.314037799835205,1137.3853342533114
0,9.0,4.0,50.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8485.0,1.0,1.0,1111.955826997757,26.54430079460144,1.4027035236358645,1151.052951812744
0,17.0,5.0,48.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,1106.0495302677157,30.50017070770264,1.972353458404541,1148.3596110343933
0,3.0,2.0,43.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,917.087721824646,31.58702778816223,2.2169930934906006,963.551486492157
0,16.0,4.0,36.0,1.0,1.0,1.0,3.0,1.0,1.0,0.999869672878926,1.0,0.9999348321928968,7672.0,0.9993872549019608,0.9998821866163996,1.0,1.0,1.0,126.0,1.0,1.0,1.0,0.998542274052478,0.9992706053975201,686.0,0.999271137026239,0.9998821866163996,0.9998821880908588,0.9998821727347708,0.9998821336027576,8487.0,0.9993871827038816,0.9998839773465146,1148.5159051418304,30.391462087631226,1.7205400466918943,1186.2025229930878
0,4.0,1.0,47.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8487.0,1.0,1.0,828.2791223526001,71.85616755485535,2.9490647315979004,913.3675038814544
0,13.0,4.0,28.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8487.0,1.0,1.0,1114.5557215213776,33.62286114692688,2.6542885303497314,1159.482370853424
0,20.0,2.0,31.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8487.0,1.0,1.0,1217.3307209014893,101.63753700256348,5.689796686172485,1350.6488447189329
0,5.0,4.0,38.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,895.4471025466919,34.47763967514038,3.06653380393982,946.5397050380707
0,4.0,3.0,50.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8488.0,1.0,1.0,870.5612099170685,36.09537029266357,1.8056519031524656,914.6727182865144
0,18.0,5.0,49.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,1114.097014427185,26.164793252944946,0.8134222030639648,1150.5707364082334
0,14.0,4.0,51.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,1100.3846855163574,24.619496583938602,2.1279153823852544,1136.6331548690794
0,18.0,4.0,46.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8486.0,1.0,1.0,1095.2424073219302,32.205814123153694,2.4339752197265625,1141.6205005645752
0,2.0,1.0,27.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9997393797237424,1.0,0.9998696728789259,7672.0,0.9987745098039216,0.9997643732327992,1.0,0.992063492063492,0.99601593625498,126.0,0.9960317460317459,0.9998821866163996,1.0,0.998542274052478,0.9992706053975201,686.0,0.999271137026239,0.9998821866163996,0.9997644068858904,0.9997643454695416,0.9997640831386764,8487.0,0.9987743654077632,0.9997757284051552,951.03627038002,35.00259780883789,5.28218150138855,1006.9095425605774
0,10.0,5.0,32.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9997393797237424,1.0,0.9998696728789259,7672.0,0.9987730061349692,0.9997643454695416,1.0,0.992063492063492,0.99601593625498,126.0,0.9960317460317459,0.9998821727347708,1.0,0.998542274052478,0.9992706053975201,686.0,0.999271137026239,0.9998821727347708,0.9997644068858904,0.9997643454695416,0.9997640831386764,8487.0,0.9987730061349692,0.9997757019798466,2848.3997576236725,8.345811128616331,0.8082783222198486,2860.566633939743
0,17.0,4.0,37.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8487.0,1.0,1.0,1124.2210311889646,31.30957579612732,1.4637308120727541,1165.0511560440066
0,14.0,3.0,48.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7672.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0,1.0,686.0,1.0,1.0,1.0,1.0,1.0,8487.0,1.0,1.0,1107.5699090957644,30.66014814376831,1.3090095520019531,1148.0371973514555
