,Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_nerisbotnet,Recall_nerisbotnet,F1_score_nerisbotnet,Num_Obs_nerisbotnet,AUC_nerisbotnet,Accuracy_nerisbotnet,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_sshscan,Recall_sshscan,F1_score_sshscan,Num_Obs_sshscan,AUC_sshscan,Accuracy_sshscan,Precision_udpscan,Recall_udpscan,F1_score_udpscan,Num_Obs_udpscan,AUC_udpscan,Accuracy_udpscan,Precision_spam,Recall_spam,F1_score_spam,Num_Obs_spam,AUC_spam,Accuracy_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
0,8.0,4.0,84.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12768.0,1.0,1.0,1.0,1.0,1.0,37820.0,1.0,1.0,18689.897022485733,542.7838900089264,14.53999090194702,19322.63643765449
0,12.0,3.0,82.0,1.0,1.0,1.0,24072.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,140.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37817.0,1.0,1.0,3860.420047044754,91.97316408157349,3.032243490219116,3964.519623279572
0,1.0,4.0,85.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,476.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,18328.633813142776,514.8261108398439,16.540801048278812,18922.882672071453
0,14.0,1.0,80.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,18278.493637323383,428.0516917705536,7.128270387649536,18743.89225840568
0,12.0,1.0,84.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,17196.587955474854,518.8842575550078,17.4495267868042,17826.552233219147
0,10.0,1.0,88.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,476.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37822.0,1.0,1.0,17510.082782268524,435.6888029575348,8.697951078414919,17992.225165128708
0,1.0,2.0,82.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,18253.427051305767,417.4399726390839,17.734540224075317,18748.33793330193
0,3.0,3.0,83.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,16979.934091091156,1105.9869391918182,15.823371410369873,18191.997875928882
0,7.0,4.0,88.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,18648.71114206314,652.2995269298552,14.440775156021118,19382.72300863266
0,3.0,4.0,81.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,476.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37822.0,1.0,1.0,18480.233578681942,489.8730247020722,6.241870164871216,19017.30642652512
0,16.0,5.0,76.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,17479.18416118622,513.9887237548828,7.058778524398804,18024.85482430458
0,20.0,1.0,82.0,1.0,1.0,1.0,24072.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12768.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,11862.6435983181,150.94305205345154,3.333545684814453,12029.094667196274
0,7.0,5.0,83.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,140.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,12768.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,19126.975592851642,334.1116898059845,3.336327314376831,19482.502456665043
0,17.0,2.0,92.0,1.0,1.0,1.0,24072.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,17766.214344739914,275.18167066574097,3.109972715377808,18060.90102458
0,3.0,1.0,86.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,140.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12768.0,1.0,1.0,1.0,1.0,1.0,37818.0,1.0,1.0,18321.70438861847,563.1192066669464,15.588119268417358,18964.3949110508
0,20.0,3.0,83.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,11808.899818181992,163.3471093177795,2.5330369472503658,11989.238799333572
0,9.0,2.0,79.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,18647.29168844223,557.5550770759584,15.019770383834839,19297.333567619324
0,16.0,3.0,80.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,17790.938009023666,274.14398074150085,3.338051080703736,18078.239520788196
0,3.0,5.0,82.0,1.0,1.0,1.0,24072.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,18224.832371234894,465.8399448394776,20.951118946075443,18791.35953307152
0,12.0,4.0,83.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,12768.0,1.0,1.0,1.0,1.0,1.0,37820.0,1.0,1.0,17181.146861076355,423.714741230011,19.770538330078125,17710.481142282486
0,15.0,1.0,79.0,1.0,1.0,1.0,24072.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,18437.331684589386,307.65782666206366,3.1611061096191406,18770.84084010124
0,4.0,5.0,86.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,476.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37822.0,1.0,1.0,13598.379983186722,412.925665140152,5.716116189956665,14045.507355451584
0,5.0,5.0,77.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,13576.066118001938,413.0193271636963,7.45142674446106,14029.768915653227
0,13.0,5.0,83.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37820.0,1.0,1.0,17777.51298236847,421.1305558681488,23.169276475906372,18297.98293542862
0,1.0,1.0,84.0,1.0,1.0,1.0,24072.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,140.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12768.0,1.0,1.0,1.0,1.0,1.0,37817.0,1.0,1.0,18386.617390394207,599.7136132717133,10.344045162200928,19036.11262845993
0,12.0,2.0,85.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,476.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,17498.97462630272,396.5109033584595,9.08329939842224,17949.884944438934
0,12.0,5.0,86.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,17338.8890888691,476.69353699684143,12.73734450340271,17883.609052181244
0,15.0,4.0,83.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12768.0,1.0,1.0,1.0,1.0,1.0,37820.0,1.0,1.0,18137.92809438705,496.39018154144287,9.940258502960203,18688.433025836945
0,9.0,3.0,81.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,18802.675869464874,567.6092112064363,6.156451463699341,19418.20384740829
0,11.0,3.0,79.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,17866.537051439285,170.97043490409848,2.829042673110962,18058.408665657043
0,14.0,5.0,78.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12768.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,18181.264295578003,527.7951557636261,5.5435631275177,18743.632004022602
0,2.0,5.0,86.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,18700.514883995056,335.8792269229889,3.830577373504639,19061.103047370907
0,6.0,4.0,90.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12768.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,18574.95308160782,510.8589038848877,19.927659034729004,19189.237377643585
0,6.0,1.0,87.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,140.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37820.0,1.0,1.0,13473.310563325882,403.50609421730036,13.79993748664856,13953.862515449524
0,7.0,1.0,84.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,18559.26079940796,446.27861285209656,23.204679012298584,19124.86103796959
0,11.0,4.0,85.0,1.0,1.0,1.0,24072.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37820.0,1.0,1.0,17362.049082279205,475.4461522102356,12.423445463180542,17897.54057431221
0,10.0,4.0,90.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12768.0,1.0,1.0,1.0,1.0,1.0,37818.0,1.0,1.0,17297.448981523514,397.04256415367126,17.85633397102356,17791.874539613724
0,19.0,2.0,86.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,476.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37822.0,1.0,1.0,11682.467281341553,287.1227867603302,2.9337852001190186,11983.974758148192
0,9.0,1.0,79.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12768.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,18680.08502554893,652.0172703266144,9.92836856842041,19397.590955019
0,10.0,2.0,88.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37821.0,1.0,1.0,17226.96634697914,469.5307214260101,17.21109700202942,17774.195867061615
0,7.0,3.0,88.0,1.0,1.0,1.0,24072.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37820.0,1.0,1.0,18927.280692100525,475.4775948524475,5.552919864654541,19438.642846107483
0,20.0,5.0,87.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,476.0,1.0,1.0,1.0,1.0,1.0,140.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,11465.021310567856,387.36635971069336,9.261239528656006,11901.547375917437
0,13.0,1.0,87.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12768.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,18341.480266571045,419.4171924591065,3.1999199390411377,18778.977556467056
0,19.0,3.0,89.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37820.0,1.0,1.0,11298.591498613358,434.50203323364263,13.547386169433596,11785.898367881775
0,8.0,5.0,88.0,1.0,1.0,1.0,24072.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,18617.737284421917,593.6808657646178,16.192608833312992,19299.051912784576
0,18.0,1.0,91.0,1.0,1.0,1.0,24072.0,1.0,1.0,1.0,1.0,1.0,334.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12768.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,17619.51525950432,369.8145825862885,5.127045154571533,18023.12686777115
0,2.0,2.0,86.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,140.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12769.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,18333.21906232834,586.0558006763457,15.378976345062256,18993.13690567017
0,17.0,3.0,78.0,1.0,1.0,1.0,24073.0,1.0,1.0,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,12768.0,1.0,1.0,1.0,1.0,1.0,37819.0,1.0,1.0,17200.95960021019,326.89192628860474,19.53420066833496,17632.94623184204
